Probe,PROT,DMD_1,DMD_2,DMD_3,DMD_4,DMD_5,DMD_6,DMD_7,DMD_8,DMD_9,DMD_10,DMD_11,DMD_12,DMD_13,DMD_14,DMD_15,DMD_16,DMD_17,DMD_18,DMD_19,DMD_20,DMD_21,DMD_22,NOR_1,NOR_2,NOR_3,NOR_4,NOR_5,NOR_6,NOR_7,NOR_8,NOR_9,NOR_10,NOR_11,NOR_12,NOR_13,NOR_14
202965_s_at,Q9Y6Q1,9.944461823,9.820206642,9.168978691,9.742582321,9.948716164,9.463827133,9.64270401,9.059518814,9.45333004,9.926785469,8.733130455,9.585416794,9.049818039,9.099471092,8.797665596,8.131772041,8.814163208,9.457380295,8.952233315,9.262784004,8.005239487,9.317920685,8.640609741,6.518408775,8.632925034,7.263764858,8.866010666,7.623977184,8.533622742,8.182380676,7.664279938,7.777246952,7.183064938,7.378513336,9.259446144,7.264828682
217387_at,!?,5.609200478,5.473042965,5.697357655,5.244657993,5.493841171,5.571289063,5.72697401,5.545002937,5.593530178,5.411354065,5.264264107,5.437144279,5.492627621,5.469102859,5.521596432,5.326475143,5.387707233,5.351924896,5.27890873,5.592015743,5.999307632,5.536696434,5.688975334,5.475370407,5.277813911,5.387753963,5.36533165,5.928123951,5.441048145,5.610194683,5.801258564,5.619503975,5.892967701,5.52858305,5.538879395,5.759559631
203356_at,Q9Y6W3,5.585761547,5.636975765,5.327086926,5.493886948,5.763101578,5.443586826,5.386450291,5.529560566,5.764988422,5.58195591,6.158670425,5.599571705,5.636975765,5.56639719,5.70716238,5.294352055,5.933337688,5.555752754,5.439017773,5.586760998,5.59118557,5.536094189,5.641818047,5.840089798,5.842485428,5.752041817,6.015455723,5.489694118,6.397550583,5.792341709,5.373851299,5.866261959,5.669684887,5.858391762,5.684023857,5.703643322
203357_s_at,Q9Y6W3,6.674057484,6.303350449,5.95110321,6.372378349,6.946425438,6.299913883,6.445646286,6.290183544,6.268678188,6.77675724,6.85799551,6.157274723,6.24396944,6.194919109,5.693052769,6.152215004,6.570499897,6.408811569,6.039733887,6.316012383,6.204568386,6.445646286,6.69084549,6.059752464,6.82242775,7.05832243,6.858523369,6.28276968,7.183983803,6.679762363,6.194275379,6.68987751,6.932938576,6.972035408,6.445646286,6.364388466
208063_s_at,O14815,5.704841614,5.886440754,6.034547806,5.687499523,5.831230164,5.719094276,6.169830799,5.916443348,5.997963905,5.886440754,5.843399048,5.908474922,5.938548088,5.936252594,5.810074329,5.749682903,5.819336414,5.813874245,5.800800323,5.833904266,5.838484764,5.937299728,5.944546223,5.877921104,6.007873058,5.785329342,5.682820797,6.204919338,5.890837669,5.980101585,6.226717472,5.820256233,5.895494938,5.927051067,5.884678364,6.203264236
210641_at,O14815,5.867894173,6.126840591,6.186841011,5.558909893,5.812421799,5.944401741,6.08695364,5.989779472,5.803594112,5.568360329,5.853868961,5.846897125,5.867415428,5.753323078,6.081249714,5.623786449,5.463885784,6.41261816,5.566271782,5.943850517,6.267594337,5.934533119,5.945363522,5.804101944,5.956579208,5.846073151,5.287196159,6.037283421,6.02616024,5.849410057,6.140980244,6.128333092,5.922245026,5.886403084,5.88978529,6.049126148
200001_at,P04632,10.89871502,10.11957836,10.51143646,10.76317215,10.8753891,10.63042927,10.80712891,10.11385155,10.2297821,10.96945572,10.31403351,10.75836945,10.97309875,10.89935303,10.05922222,10.96430016,10.78683281,10.54559135,10.72322559,11.13791656,10.15060806,10.99330044,9.870802879,10.54931068,10.02717304,10.00699711,10.79246044,10.01595592,9.975668907,10.49337673,9.847759247,10.38776588,10.48056889,10.38896179,10.81952858,9.835220337
215153_at,O75052,7.283306599,7.548259258,7.386499882,7.227266788,7.183899879,7.121445656,7.520519733,7.652374268,7.407803535,6.553992271,7.503462315,7.614543915,7.317772388,7.255023956,7.780631542,7.347611904,7.229344368,7.34429121,7.370772839,7.327749252,7.661808014,7.487384796,7.534686565,7.664106369,7.571673393,7.461815357,7.17232275,7.815265179,7.552044392,7.38602972,7.431672096,7.254621029,7.393012524,7.614905834,7.397001266,7.806883812
208374_s_at,P52907,7.960594654,7.272316456,7.151923656,7.263337135,7.6749897,7.276274204,7.037447929,6.67247963,6.744768143,7.833220482,7.027948856,6.858382702,7.579475403,6.872403622,6.170955658,7.216361046,6.734254837,7.541921616,7.019155502,7.293314934,6.819019794,7.02159071,6.244338989,6.616176605,6.529696465,6.531600952,7.251567841,6.383340359,6.48499918,6.793962479,6.469819069,6.742101192,6.668219566,6.386031628,6.946193218,6.562352657
217392_at,,4.92183733,5.140653133,5.231386662,4.951177597,5.025283337,5.202382565,5.27059412,5.085185051,5.186157703,4.769573689,5.181042194,5.117789745,5.151154995,4.986366272,5.073381424,5.060370445,4.979995728,5.258740902,4.869329453,5.022587776,5.236824989,5.199782848,5.047958374,5.154215336,5.205311775,5.077978134,4.988829613,5.073381424,5.062641144,5.009907246,5.236992359,5.018609047,4.902952671,5.079133034,4.991292953,5.298689842
201237_at,P47755,7.789909363,7.039837837,7.416928768,7.553725719,8.267133713,7.760988712,7.422288895,6.905282497,6.67580843,8.297718048,6.992791653,7.191690922,7.791284084,7.632910728,6.417357922,7.610411644,7.498883247,7.374032021,7.529773712,8.208938599,7.041013241,7.457610607,7.107366085,6.812033653,7.431926727,7.940850735,7.799982071,7.702479362,7.565213203,8.164476395,7.027686596,8.137600899,8.407689095,8.04183197,7.950428009,7.664433002
201238_s_at,P47755,9.62369442,9.27633667,9.362062454,9.515433311,10.04067612,9.498669624,9.371245384,8.818341255,8.731643677,10.43566895,8.967264175,9.22402668,9.971582413,9.454746246,8.321238518,9.428549767,9.520102501,9.49382782,9.581016541,9.684724808,8.768673897,9.480571747,8.847201347,8.775967598,9.165772438,9.802839279,9.655249596,9.348563194,9.140241623,10.18232822,8.542235374,9.607853889,10.04518986,10.08664894,9.97149086,9.378519058
201949_x_at,P47756,8.968105316,8.719056129,9.141835213,9.227768898,8.926718712,8.9705019,9.064637184,8.745529175,8.790086746,9.216291428,9.11630249,9.088828087,9.088254929,9.066437721,8.800557137,9.25888443,9.197014809,9.170844078,9.179536819,9.035697937,8.970448494,9.055772781,8.741664886,8.855419159,8.818395615,9.040168762,9.154139519,8.985187531,8.948559761,9.21790123,8.842416763,9.160700798,9.145362854,9.155432701,9.132351875,8.728534698
201950_x_at,P47756,9.60255146,9.363258362,9.230512619,9.866171837,9.899120331,9.452207565,9.269032478,9.590546608,9.496100426,9.915441513,9.441581726,9.837053299,9.180141449,10.00737095,9.228487968,10.12965488,10.20693874,9.550804138,10.03487015,9.992558479,9.175730705,9.77222538,9.330945969,9.046247482,9.423134804,9.954872131,9.892827988,9.278170586,9.49233532,9.725699425,8.697200775,9.343019485,9.745210648,9.937021255,9.955905914,9.101664543
215097_at,!?,7.23059988,7.532601357,7.266462326,7.18383646,7.234295845,7.515102386,7.34953928,7.637983322,7.385835171,6.829524517,7.468474388,7.35900116,7.280686855,7.264120102,7.501531124,7.349486351,7.20844841,7.536382675,7.24093914,7.164680004,7.554638863,7.367159843,7.398643017,7.242858887,7.55505228,7.469547272,7.12480402,7.589453697,7.412256241,7.130245209,7.628903389,7.359422684,7.19598484,7.413544178,7.326586723,7.56326437
37012_at,P47756,9.632288933,9.622306824,9.685481071,10.04766178,10.16913509,9.768011093,9.695632935,9.022831917,9.414797783,10.21727085,9.789055824,9.506232262,10.06458759,9.581378937,8.952770233,9.748725891,10.09822464,10.11711788,9.718015671,10.32470608,9.646066666,9.896813393,9.235865593,9.425410271,9.201818466,9.715185165,9.902050972,9.232967377,9.57718277,10.15199757,9.15808773,9.905815125,10.01355171,10.01754093,9.876652718,9.382293701
210025_s_at,Q9BWT7,6.098463058,6.0436759,6.095959187,6.094512939,5.98898077,6.149929523,6.064109325,6.524233818,6.155946732,6.212747574,6.372512341,6.453999043,6.226163387,6.6136446,6.948252201,6.716970444,6.463924885,6.087136745,6.511811733,6.600880146,6.591645718,6.424127102,6.610873222,6.134302139,6.118643284,6.402565002,6.019776821,5.988914013,6.436028481,6.398318768,6.29907465,6.63367939,6.553880215,6.58082962,6.598461151,6.360750198
210026_s_at,Q9BWT7,7.13672781,6.89004755,6.983120918,6.991233349,6.648732185,6.578737736,7.146189213,6.814538002,6.823131561,6.815006733,6.979726791,6.815534592,7.118078709,6.710313797,6.985444069,7.178373814,6.854438305,6.761926174,6.618890762,7.02908802,6.88558054,6.732896805,6.833125591,6.939825535,6.89004755,6.32596302,7.026060104,6.884669781,6.89004755,7.010006905,7.115221024,6.975022316,7.004129887,6.801768303,6.871369362,7.038769245
220598_at,Q9BXL6,6.236800671,6.482898712,6.453059673,6.321775436,6.15069437,6.379541874,6.563395977,6.865711212,6.631742477,6.174406052,6.431593895,6.798137665,6.447595596,6.736801147,6.92705822,6.5213027,6.583221912,6.391050816,6.636697769,6.487696171,6.653036118,6.817790508,6.411770821,6.627324104,6.519374371,6.468362808,6.289874077,6.606627941,6.515069962,6.548641682,6.686206341,6.519374371,6.574739933,6.524114132,6.419037342,6.686961651
220599_s_at,Q9BXL6,6.702858925,7.015848637,7.168978691,6.52300024,7.485931873,6.997816563,7.018959522,7.014153004,7.236766815,6.563494205,7.007302761,6.903186321,6.977701664,7.2276721,7.660266399,6.768360615,6.724837303,7.159536839,6.938207626,6.88089323,7.338772774,7.001807213,7.252032757,6.980710506,7.113265038,6.951289654,6.477081299,7.176366806,7.047902584,6.728120804,7.17142725,7.211066723,6.961439133,6.724077702,6.961757183,7.151734352
220066_at,Q9HC29,5.359174728,5.604340076,5.377179623,5.270656109,5.478377819,5.447881699,5.505924702,5.600714207,5.400708675,5.524983406,5.505924702,5.558344841,5.654123783,5.634074688,5.505924702,5.694169044,5.44136858,5.738813877,5.320407391,5.466588497,5.589465618,5.661884308,5.3297019,5.537369251,5.4563694,5.490085125,5.225624084,5.314559937,5.657017708,5.497857094,5.492760658,5.352707863,5.448203087,5.687670231,5.545434475,5.400904655
221073_s_at,Q9Y239,8.429861069,8.564723969,8.713983536,8.989006042,8.567435265,8.832537651,8.865379333,8.713983536,8.941398621,8.5548563,8.777466774,8.728081703,8.645871162,8.533964157,8.976372719,8.659544945,8.721517563,8.899036407,8.529133797,8.624820709,8.784978867,8.708792686,8.669736862,8.622969627,8.616846085,8.595230103,8.713983536,8.730539322,8.790064812,8.776866913,9.305774689,8.779797554,8.537518501,8.724399567,8.713983536,8.967986107
204950_at,Q9Y2G2,6.504686832,7.27124548,7.438702106,6.84008646,7.15650034,7.270726681,7.269976139,6.942056179,7.172247887,7.355233669,7.272981644,6.919456005,7.123178959,6.82722044,6.904902458,6.768145084,6.690888882,7.380145073,6.800859928,6.778540611,7.496149063,7.222045422,7.150909424,7.027417183,7.059227467,6.956926823,7.018675804,7.362831116,6.851696491,7.054983616,7.59752655,7.089904308,6.894553185,7.181539536,7.019976139,7.289672852
220162_s_at,Q9H257,6.245031357,6.397397995,6.480001926,6.324294567,6.048821449,6.372437954,6.20442152,6.629064083,6.372726917,6.46808815,6.36271286,6.600259781,6.089865685,6.38532114,6.413053513,6.679555893,6.352762222,6.385856628,6.44811964,6.388271332,6.473807812,6.146725655,6.429883957,6.55406332,6.421678543,6.266885281,6.224404335,6.416526794,6.473588467,5.964099884,6.336065292,6.421238422,6.227651596,6.398825169,6.17762661,6.251759529
218929_at,Q9NXV6,5.92317915,5.924779892,5.746863365,5.949572563,6.193809986,6.34257412,5.840970993,5.675266266,5.741143227,6.330610275,6.011331558,5.829807281,5.891760349,5.7839818,5.715957642,5.544492722,5.859876156,5.95759964,5.731611729,6.019727707,5.848274708,5.755503178,5.857862949,5.748943806,5.930832386,5.873157978,5.973632813,5.760001183,6.062474728,5.837594509,5.975745201,5.924055099,5.828494072,5.760640621,5.683862686,5.793367863
218384_at,Q9Y2V2,7.75028801,7.558428288,7.63619566,7.841534138,7.23283577,7.25805378,7.732223034,8.010224342,7.658238888,7.190206528,7.695522308,7.867418766,7.539637089,8.329441071,7.997500896,8.350722313,8.108564377,7.234350204,7.893562317,7.559997559,7.656431675,7.705215931,7.869520664,7.472795963,7.231004715,7.529642105,7.408071041,7.638473034,7.611564636,7.422417641,7.661889553,7.451621532,7.602985382,7.41450882,7.63619566,7.481684685
219712_s_at,Q8NER1 Q9UHJ6,6.661847591,6.735327721,6.858957767,6.464821815,6.830300331,7.416807652,7.245707512,6.717741013,6.820687294,6.810410023,7.173351765,6.817891121,7.08746624,6.55809021,6.884997845,6.391882896,6.606094837,6.942625046,6.495683193,6.815752029,7.277991295,7.174382687,6.94051981,6.892499924,6.897603989,6.676537037,6.792440891,7.357647896,7.132997513,6.923733234,7.51927042,7.230498314,6.715755939,6.884997845,6.762400627,7.022192478
219713_at,Q9UHJ6,6.96642971,7.082714081,7.131680489,7.009092331,6.8948102,6.91493845,7.182328701,6.971879959,7.26898241,6.692106247,7.088442802,6.976207256,6.965872288,6.844850063,7.123788834,6.97208786,6.806012154,6.94497776,6.845001698,6.783331394,7.0963521,7.09005928,6.890758991,6.849157333,7.12052393,6.965872288,6.595600128,7.031616211,7.002346039,6.760283947,7.246678352,6.91272831,6.936881065,6.896565437,6.889958858,6.972317219
212512_s_at,Q86X55,8.866659164,7.207438469,8.231487274,8.388391495,8.697097778,7.810669422,8.582266808,7.794804573,7.651134968,8.628235817,7.781866074,8.150964737,8.691551208,8.306938171,7.735602379,8.131185532,8.775964737,7.888692379,8.205096245,9.084924698,7.371964455,8.117058754,8.16062355,8.314286232,8.173446655,8.215196609,9.12456131,8.539758682,7.955654144,8.808178902,7.776651859,9.243000031,9.169237137,8.75322628,8.895759583,8.300748825
202402_s_at,P49589,6.741885185,6.458420277,6.555905342,6.770448685,6.062683105,6.42952776,6.643353939,6.445299149,6.721600533,6.859100342,6.856181145,6.901165485,6.632462502,7.067891598,6.962565899,6.910513401,6.953725338,6.432141304,6.835568905,7.176224709,6.647618771,6.62129879,7.135084629,6.825926781,6.727201462,6.8199296,6.785062313,6.525280952,6.668254375,6.727201462,6.548803806,6.506026745,6.560745716,6.588562012,6.760119915,6.765535831
212971_at,P49589,8.128381729,8.764178276,8.383755684,9.029313087,8.621155739,8.55451107,8.647686958,8.30248642,8.625925064,8.887244225,8.621155739,8.777225494,9.093029976,9.099747658,7.96286726,8.854301453,8.729994774,8.67442131,8.855933189,9.004173279,8.102392197,8.73807621,8.621155739,9.601267815,8.641896248,8.166438103,9.074855804,8.476969719,8.143007278,8.478705406,8.403920174,8.538287163,8.61251545,8.23753643,8.563545227,8.322114944
206339_at,Q16568,5.153519154,5.217946053,5.335877419,5.220998764,5.329894066,5.254920483,5.320409298,5.221090794,5.362478733,5.043663979,5.231425285,5.391614437,5.25360775,5.293707371,5.386880398,5.247942924,5.204478264,5.189007759,5.317018509,5.311258316,5.351340771,5.338639736,5.44156456,5.240924358,5.308497429,5.320842743,5.139704227,5.420412064,5.215041161,5.299219608,5.426315308,5.405668259,5.303190708,5.392724514,5.318672657,5.40529108
206837_at,Q15699,5.575587273,6.282604694,6.270581722,5.580978394,5.764622688,5.773884773,6.016819477,6.146519184,6.362760067,5.782764435,6.249576569,5.993062496,6.016631603,5.893503189,6.274052143,5.82601738,5.825598717,6.084145546,6.020218849,5.560858727,6.400082588,6.016433716,6.184503078,6.094150543,6.290416718,5.996485233,5.782731533,6.238100052,6.220746517,5.732244015,6.431694508,6.003958225,5.857389927,6.030303478,6.010538578,6.206596851
219342_at,Q96PB1,6.430606842,6.213206768,6.065950871,6.148672581,6.884737968,6.461722851,5.94418478,5.793269157,6.194224358,7.304533958,6.193288326,5.863129616,5.915007591,5.91042614,5.219766617,5.629193306,6.056809425,6.346235752,6.013342857,6.453868866,5.901394844,5.748209953,6.184400082,5.882253647,5.939334393,6.118376732,6.337200165,6.056382179,6.264078617,6.596790791,5.727900982,6.06319046,6.300338268,6.298205376,6.238491535,5.711877346
220168_at,Q6TDU7,4.519161701,4.642922401,4.520114899,4.45211792,4.553122997,4.441529274,4.542155266,4.620141029,4.668305874,4.262156963,4.68282795,4.548843384,4.517295837,4.458102703,4.679376125,4.536039352,4.300363064,4.636617184,4.435376644,4.473962784,4.558943748,4.52123642,4.55786705,4.634595394,4.630005836,4.523353577,4.482002735,4.52927351,4.629679203,4.56810379,4.541450977,4.522706032,4.480737686,4.575347424,4.507132053,4.514413357
207842_s_at,O15234,8.045089722,7.889120102,7.775645256,8.222848892,8.200051308,8.030302048,7.753878593,8.180171013,7.817138672,8.163249969,8.186278343,8.052243233,8.194421768,7.845419884,7.79390955,8.042538643,8.472291946,7.72835207,8.097408295,8.097299576,7.587201118,7.807924747,7.947528362,8.437806129,7.998940945,8.227009773,8.630937576,7.548373222,8.150780678,8.346203804,7.859633446,8.292789459,8.152674675,7.964719772,8.035014153,7.739743233
207620_s_at,O14936,5.78938055,5.935792923,5.810804844,5.557080269,5.524744987,5.63006258,5.823488235,5.7821455,6.109734058,5.553870678,5.926456928,5.905956268,5.885454178,5.661647797,5.944177151,5.720018387,5.96044445,5.736489773,5.75407505,5.655344009,6.168160439,6.005487442,5.833172798,5.703001022,5.956310272,5.794059753,5.439496994,6.254276752,5.896173477,5.745677948,6.452859879,5.6801157,5.727677345,5.796225548,5.770384312,6.127840042
211208_s_at,O14936,7.56250906,7.700931549,7.0628438,7.425279617,7.891010761,7.563144684,7.385147095,7.702952862,7.534127235,8.026199341,7.748090744,7.383514404,7.630599976,7.308588505,7.586776733,7.391015053,7.23277092,7.536475658,7.448028564,7.539580822,7.776339054,7.834852219,7.32676363,7.031733513,7.370548248,7.374592781,7.41314888,7.176117897,7.827091694,7.689324379,7.281125546,7.800429344,7.24728775,7.236518383,7.828889847,7.184803009
221846_s_at,Q8WXE0,8.091471672,7.819741249,8.101501465,8.149374962,8.029190063,8.153331757,7.948447704,8.068149567,8.064505577,8.075593948,7.93727541,8.107110023,7.942017555,8.06307888,8.062651634,7.951463223,8.026806831,8.189154625,8.017829895,7.878539085,8.151592255,7.800703049,7.791707993,8.353357315,7.840093613,7.984958172,8.140213966,7.871008873,8.001898766,7.866796017,8.04947567,8.012862206,8.016401291,7.959757328,8.073040962,7.932358742
61297_at,Q8WXE0,6.464669228,6.300377369,6.306903362,6.376320839,6.456130505,6.257867336,6.440861225,6.591718197,6.330327511,6.471777439,6.355856895,6.542451859,6.524832249,6.377955914,6.374160767,6.394404411,6.425932884,6.221513271,6.450098515,6.243962288,6.408156395,6.286307335,6.254925251,6.58703804,6.377783298,6.374624729,6.435960293,6.33039093,6.456027985,6.240322113,6.231590271,6.40937376,6.35211134,6.340435505,6.415976048,6.323217869
206011_at,P29466,5.114500046,5.831480026,5.625612259,5.454556942,5.846970081,5.471800804,5.758191586,5.509337902,5.825261593,6.080904484,5.700759888,5.494060516,5.678153992,5.503477097,5.589603901,5.42082262,5.538572311,5.927842617,5.253755093,5.285488129,5.494060516,5.389194489,5.185959339,5.462018013,5.660271168,5.397787094,5.149972439,5.411746025,5.344846249,5.364814758,5.348289013,5.489305496,5.396817684,5.436293125,5.267251015,5.473047733
209970_x_at,P29466,6.156998158,6.898658752,6.890510559,6.57080555,6.813820839,6.54396534,6.593056679,6.455455303,6.390657425,7.095678806,6.743975163,6.416885853,6.57080555,6.651769638,6.631441593,6.613621712,6.690323353,6.7508955,6.352367878,6.613521099,6.755990505,6.623559475,6.508059502,5.886823654,6.357769012,6.208653927,6.304671764,6.39738369,6.276928902,6.517215252,6.513409615,6.249545574,6.6571455,6.63728857,6.400874615,6.385794163
